Link,Cidade,Nome,Nota,Avaliação,Quantidade Avaliações,Informações,Preço
https://www.booking.com/hotel/br/matue-seu-aconchego-em-pomerode.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-663019&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&srpvid=2bf15994fed10586&srepoch=1743079470&all_sr_blocks=1333861701_405888746_2_0_0&highlighted_blocks=1333861701_405888746_2_0_0&matching_block_id=1333861701_405888746_2_0_0&sr_pri_blocks=1333861701_405888746_2_0_0__54000&from=searchresults,Pomerode,Matue seu aconchego em Pomerode,"9,7",,10.0,"Você pode ter direito a um desconto Genius em Matue seu aconchego em Pomerode. Para verificar se um desconto Genius está disponível para as datas selecionadas, faça login.

Os descontos Genius nesta acomodação estão sujeitos às datas da reserva, datas da estadia e às outras ofertas disponíveis.

Com vista para a montanha, Matue seu aconchego em Pomerode conta com acomodação com varanda e cafeteira. Vila Germânica fica a cerca de 28 km de distância. A acomodação oferece jardim e estacionamento privativo grátis. Rodoviária de Blumenau está a 27 km de distância.

Com 1 quarto, este apartamento com ar-condicionado conta com 1 banheiro com chuveiro, banheira e secador de cabelo. Uma cozinha tem frigobar e cooktop.

Matue seu aconchego em Pomerode fica a 28 km de Museu da Água e a 29 km de Teatro Carlos Gomes. O Aeroporto de Aeroporto Internacional de Navegantes fica a 74 km da acomodação.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$540
https://www.booking.com/hotel/br/chale-bienen-garten.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-663019&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&srpvid=2bf15994fed10586&srepoch=1743079470&all_sr_blocks=1199831101_400944095_2_0_0&highlighted_blocks=1199831101_400944095_2_0_0&matching_block_id=1199831101_400944095_2_0_0&sr_pri_blocks=1199831101_400944095_2_0_0__60600&from=searchresults,Pomerode,Chalé Bienen Garten,"9,7",,11.0,"Chalé Bienen Garten fornece acomodação com varanda e Wi-Fi grátis em Pomerode. Vila Germânica fica a 17 km de distância, Museu da Água fica a 17 km e Teatro Carlos Gomes fica a 18 km. A acomodação oferece jardim e estacionamento privativo grátis. Rodoviária de Blumenau fica a 15 km de distância.

Este chalé com ar-condicionado conta com 1 quarto, uma sala de estar, uma cozinha completa com geladeira, além de chaleira e 1 banheiro com chuveiro e secador de cabelo. O chalé oferece toalhas e roupa de cama.

Chalé Bienen Garten fica a 18 km de Catedral São Paulo Apóstolo e a 18 km de Castelo da Havan. O Aeroporto de Aeroporto Internacional de Navegantes fica a 63 km de distância.

Casais particularmente gostam da localização — eles deram nota 9,7 para viagem a dois.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$606
https://www.booking.com/hotel/br/loft-studio-confortavel-em-pomerode-hx9461.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-663019&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=64&sr_order=popularity&srpvid=2bf15994fed10586&srepoch=1743079470&all_sr_blocks=1315832402_404344935_4_0_0&highlighted_blocks=1315832402_404344935_4_0_0&matching_block_id=1315832402_404344935_4_0_0&sr_pri_blocks=1315832402_404344935_4_0_0__64980&from=searchresults,Pomerode,Loft Aconchegante no Coração de Pomerode HX9461,,,,"Loft Aconchegante no Coração de Pomerode HX9461 está em Pomerode. Rodoviária de Blumenau fica a 25 km de distância, Vila Germânica fica a 26 km e Museu da Água fica a 26 km. Há estacionamento privativo disponível no local, além de Wi-Fi grátis em toda a propriedade.

Este apartamento com ar-condicionado tem 1 quarto, TV e cozinha com geladeira e micro-ondas.

Loft Aconchegante no Coração de Pomerode HX9461 fica a 27 km de Teatro Carlos Gomes e a 28 km de Catedral São Paulo Apóstolo. O Aeroporto de Aeroporto Internacional de Navegantes fica a 72 km da acomodação.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$650
https://www.booking.com/hotel/br/flat-novinho-no-centro-pomerode.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-663019&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=65&sr_order=popularity&srpvid=2bf15994fed10586&srepoch=1743079470&all_sr_blocks=1087837601_381704531_3_0_0&highlighted_blocks=1087837601_381704531_3_0_0&matching_block_id=1087837601_381704531_3_0_0&sr_pri_blocks=1087837601_381704531_3_0_0__75600&from=searchresults,Pomerode,Lindo Flat Central - Home Business,"9,8",,58.0,"Dados confiáveis:Os hóspedes dizem que a descrição e as fotos desta acomodação são muito precisas.

Lindo Flat Central - Home Business fica em Pomerode. Vila Germânica fica a 26 km de distância, Museu da Água fica a 26 km e Teatro Carlos Gomes fica a 27 km. Nesta acomodação, você contará com Wi-Fi grátis e estacionamento privativo disponível no local. Rodoviária de Blumenau fica a 25 km de distância.

O apartamento com ar-condicionado conta com 1 quarto, uma cozinha com espaço para refeições e 1 banheiro com chuveiro. O apartamento oferece toalhas e roupa de cama.

Lindo Flat Central - Home Business fica a 28 km de Catedral São Paulo Apóstolo e a 28 km de Castelo da Havan.

Casais particularmente gostam da localização — eles deram nota 9,7 para viagem a dois.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$756
https://www.booking.com/hotel/br/casa-magdeburg-pomerode.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-663019&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&srpvid=2bf15994fed10586&srepoch=1743079470&all_sr_blocks=949113201_367584827_2_0_0&highlighted_blocks=949113201_367584827_2_0_0&matching_block_id=949113201_367584827_2_0_0&sr_pri_blocks=949113201_367584827_2_0_0__60000&from=searchresults,Pomerode,Casa Magdeburg I - Central e Aconchegante,"9,9",,42.0,"Dados confiáveis:Os hóspedes dizem que a descrição e as fotos desta acomodação são muito precisas.

Com vista para a montanha, Casa Magdeburg I - Central e Aconchegante oferece acomodação com terraço e varanda. Vila Germânica fica a cerca de 29 km de distância. A acomodação fornece jardim e estacionamento privativo grátis. Rodoviária de Blumenau fica a 27 km de distância.

Esta casa de temporada com ar-condicionado conta com 2 quartos, uma sala de estar, uma cozinha completa com micro-ondas, além de cafeteira e 1 banheiro com chuveiro e produtos de banho de cortesia. A casa de temporada oferece toalhas e roupa de cama.

Casa Magdeburg I - Central e Aconchegante fica a 29 km de Museu da Água e a 30 km de Teatro Carlos Gomes. O Aeroporto de Aeroporto Internacional de Navegantes fica a 75 km de distância.

Casais particularmente gostam da localização — eles deram nota 10,0 para viagem a dois.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$600
https://www.booking.com/hotel/br/suites-garden.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-663019&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=67&sr_order=popularity&srpvid=2bf15994fed10586&srepoch=1743079470&all_sr_blocks=1264296204_399081540_2_0_0&highlighted_blocks=1264296204_399081540_2_0_0&matching_block_id=1264296204_399081540_2_0_0&sr_pri_blocks=1264296204_399081540_2_0_0__58000&from=searchresults,Pomerode,Suítes Garden,"9,3",Fantástico,52.0,"Em Pomerode, Suítes Garden oferece acomodação com jardim e Wi-Fi grátis em toda a propriedade, além de estacionamento privativo grátis para quem decidir vir de carro. Rodoviária de Blumenau fica a 29 km de distância e Vila Germânica fica a 30 km. A acomodação fica a cerca de 31 km de Teatro Carlos Gomes, 32 km de Catedral São Paulo Apóstolo e 32 km de Castelo da Havan. Esta acomodação para não fumantes está a 30 km de Museu da Água.

Os quartos incluem banheiro privativo, enquanto alguns quartos também oferecem varanda e outros também têm vista para a montanha.

Casais particularmente gostam da localização — eles deram nota 9,1 para viagem a dois.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$580
https://www.booking.com/hotel/br/bei-mot.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-663019&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=68&sr_order=popularity&srpvid=2bf15994fed10586&srepoch=1743079470&all_sr_blocks=271262401_348112176_2_0_0&highlighted_blocks=271262401_348112176_2_0_0&matching_block_id=271262401_348112176_2_0_0&sr_pri_blocks=271262401_348112176_2_0_0__50054&from=searchresults,Pomerode,bei Mot - Apartamento de Férias,"9,0",Fantástico,68.0,"Você pode ter direito a um desconto Genius em bei Mot - Apartamento de Férias. Para verificar se um desconto Genius está disponível para as datas selecionadas, faça login.

Os descontos Genius nesta acomodação estão sujeitos às datas da reserva, datas da estadia e às outras ofertas disponíveis.

Dados confiáveis:Os hóspedes dizem que a descrição e as fotos desta acomodação são muito precisas.

Com vista para a montanha, bei Mot - Apartamento de Férias conta com acomodação com varanda e chaleira. Rodoviária de Blumenau fica a cerca de 21 km de distância. Este apartamento tem jardim, churrasqueira, Wi-Fi grátis e estacionamento privativo grátis.

Este apartamento com ar-condicionado conta com 1 quarto, uma sala de estar, uma cozinha completa com geladeira, além de cafeteira e 1 banheiro com chuveiro e secador de cabelo. O apartamento oferece toalhas e roupa de cama.

Há uma piscina ao ar livre e um parquinho infantil nesta acomodação e os hóspedes podem ir andar de bicicleta nas proximidades.

Bei Mot - Apartamento de Férias fica a 23 km de Vila Germânica e a 23 km de Museu da Água. O Aeroporto de Aeroporto Internacional de Navegantes fica a 69 km da acomodação.

Casais particularmente gostam da localização — eles deram nota 8,1 para viagem a dois.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$501
https://www.booking.com/hotel/br/blau-haus-pomerode.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-663019&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&srpvid=2bf15994fed10586&srepoch=1743079470&all_sr_blocks=1021265501_374652457_2_0_0&highlighted_blocks=1021265501_374652457_2_0_0&matching_block_id=1021265501_374652457_2_0_0&sr_pri_blocks=1021265501_374652457_2_0_0__55400&from=searchresults,Pomerode,Blau Haus,"9,4",Fantástico,58.0,"Você pode ter direito a um desconto Genius em Blau Haus. Para verificar se um desconto Genius está disponível para as datas selecionadas, faça login.

Os descontos Genius nesta acomodação estão sujeitos às datas da reserva, datas da estadia e às outras ofertas disponíveis.

Dados confiáveis:Os hóspedes dizem que a descrição e as fotos desta acomodação são muito precisas.

Com vista para a montanha, Blau Haus oferece acomodação em Pomerode. Rodoviária de Blumenau fica a 25 km de distância e Vila Germânica fica a 27 km. Esta acomodação oferece acesso a uma varanda e estacionamento privativo grátis.

Este apartamento com ar-condicionado conta com 2 quartos, uma sala de estar, uma cozinha completa com geladeira, além de cafeteira e 1 banheiro com banheira ou chuveiro e produtos de banho de cortesia. O apartamento oferece toalhas e roupa de cama.

Blau Haus fica a 27 km de Museu da Água e a 28 km de Teatro Carlos Gomes. O Aeroporto de Aeroporto Internacional de Navegantes fica a 73 km de distância.

Casais particularmente gostam da localização — eles deram nota 8,0 para viagem a dois.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$554
https://www.booking.com/hotel/br/kamke-39-s-haus.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-663019&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&srpvid=2bf15994fed10586&srepoch=1743079470&all_sr_blocks=1024487101_395855146_3_0_0&highlighted_blocks=1024487101_395855146_3_0_0&matching_block_id=1024487101_395855146_3_0_0&sr_pri_blocks=1024487101_395855146_3_0_0__66000&from=searchresults,Pomerode,Kamke's Haus III,"9,4",Fantástico,36.0,"Dados confiáveis:Os hóspedes dizem que a descrição e as fotos desta acomodação são muito precisas.

Kamke's Haus III fica em Pomerode. Vila Germânica está a 34 km de distância, Museu da Água fica a 34 km e Teatro Carlos Gomes fica a 35 km. Nesta acomodação, você contará com Wi-Fi grátis e estacionamento privativo disponível no local. Rodoviária de Blumenau fica a 32 km de distância.

Este apartamento com ar-condicionado conta com 2 quartos, uma sala de estar, uma cozinha completa com geladeira, além de chaleira e 1 banheiro com banheira ou chuveiro e produtos de banho de cortesia. O apartamento oferece toalhas e roupa de cama.

Kamke's Haus III fica a 35 km de Catedral São Paulo Apóstolo e a 35 km de Castelo da Havan. O Aeroporto de Aeroporto Internacional de Navegantes fica a 80 km da acomodação.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$660
https://www.booking.com/hotel/br/morada-pomerode-2.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-663019&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=71&sr_order=popularity&srpvid=2bf15994fed10586&srepoch=1743079470&all_sr_blocks=1105421201_383358673_2_0_0&highlighted_blocks=1105421201_383358673_2_0_0&matching_block_id=1105421201_383358673_2_0_0&sr_pri_blocks=1105421201_383358673_2_0_0__31000&from=searchresults,Pomerode,Morada Pomerode 2,"9,8",,15.0,"Você pode ter direito a um desconto Genius em Morada Pomerode 2. Para verificar se um desconto Genius está disponível para as datas selecionadas, faça login.

Os descontos Genius nesta acomodação estão sujeitos às datas da reserva, datas da estadia e às outras ofertas disponíveis.

Morada Pomerode 2 fica em Pomerode. Vila Germânica está a 16 km de distância, Museu da Água fica a 16 km e Teatro Carlos Gomes fica a 17 km. A acomodação tem Wi-Fi grátis em toda a propriedade e Rodoviária de Blumenau fica a 14 km de distância.

Este apartamento com ar-condicionado tem 1 quarto, TV de tela plana, espaço para refeições e cozinha com micro-ondas e frigobar. O apartamento oferece toalhas e roupa de cama.

Morada Pomerode 2 fica a 17 km de Catedral São Paulo Apóstolo e a 17 km de Castelo da Havan. O Aeroporto de Aeroporto Internacional de Navegantes fica a 62 km da acomodação.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$310
https://www.booking.com/hotel/br/casa-inteira-2-quartos-pomerode.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-663019&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=72&sr_order=popularity&srpvid=2bf15994fed10586&srepoch=1743079470&all_sr_blocks=911122201_362812359_2_0_0&highlighted_blocks=911122201_362812359_2_0_0&matching_block_id=911122201_362812359_2_0_0&sr_pri_blocks=911122201_362812359_2_0_0__49800&from=searchresults,Pomerode,Casa inteira II - 2 quartos,"9,5",,65.0,"Dados confiáveis:Os hóspedes dizem que a descrição e as fotos desta acomodação são muito precisas.

Com vista para a montanha, Casa inteira II - 2 quartos conta com acomodação com varanda térrea. Vila Germânica fica a cerca de 26 km de distância. A acomodação oferece jardim e estacionamento privativo grátis. Rodoviária de Blumenau fica a 24 km de distância.

Este apartamento com ar-condicionado tem 2 quartos separados, uma sala de estar, uma cozinhacompleta com geladeira e micro-ondas, além de 1 banheiro. O apartamento oferece toalhas e roupa de cama.

Casa inteira II - 2 quartos fica a 26 km de Museu da Água e a 27 km de Teatro Carlos Gomes. O Aeroporto de Aeroporto Internacional de Navegantes fica a 72 km de distância.

Casais particularmente gostam da localização — eles deram nota 9,5 para viagem a dois.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$498
